"phi","sigma_sq","tau_sq","iter"
506.899603979949,495271.589838953,8.20280734018289,3047
503.389378587317,477058.309799021,8.21570232374288,3048
523.975046163464,475938.105144237,7.91107835964724,3049
519.361816280377,514396.848450272,7.91107835964724,3050
508.886215925927,496875.150842791,7.96892324162782,3051
502.475825641838,480955.165124713,8.09526548530437,3052
491.931122284845,508737.58176613,8.06019950710854,3053
483.542527728627,480571.624386218,8.09293157196696,3054
459.721061158271,457187.42139611,7.94540535654211,3055
466.883981744442,475506.105691563,8.07659266281534,3056
422.054813365625,490815.318412275,8.03857400799627,3057
440.282681890105,495314.983497488,8.12318016183394,3058
462.758209146928,484177.832701393,8.21506089206054,3059
469.91783580985,490967.885702517,8.21506089206054,3060
469.06644917476,493089.491364966,8.02747120010046,3061
484.685164657493,494573.178280048,8.1439380029266,3062
498.733096820116,480239.740061577,8.03596205235647,3063
490.858263655872,473988.887127003,7.97525707355886,3064
501.311841786073,488453.955449758,7.96668711281554,3065
507.258502772756,482054.558791604,8.11062316428079,3066
489.437436916541,501137.336135182,8.31438447800985,3067
479.283294374897,504960.847397018,8.46144160574446,3068
437.513865949524,466985.217494386,8.46144160574446,3069
420.941271337935,496139.843401352,8.68256943249622,3070
404.310119085004,466025.923225996,8.964372379318,3071
383.222888273939,506366.81980518,9.02786817702613,3072
400.339947888994,473706.595157055,8.92750938203716,3073
415.289763582665,486413.552265314,8.71989044819228,3074
413.312629639411,476419.331475475,8.70743849211356,3075
444.578904423115,486210.634352545,8.77283629045887,3076
425.012626398052,492118.066315291,8.87444596790976,3077
450.706850030702,489729.675523479,8.99420091364324,3078
443.400347934481,504033.461845396,8.88394887487108,3079
444.344747135595,461071.402915457,9.0659000256048,3080
448.836389175418,477192.321718982,9.0659000256048,3081
440.570655314891,481265.437954134,8.91328067747973,3082
442.466158877374,494816.824255378,8.96441591003838,3083
469.552939945537,475557.844446516,8.84099584564733,3084
504.014655484144,457655.007757368,8.66425374955972,3085
501.434028479879,479776.349974046,8.7514935231687,3086
507.612922197177,491301.668223716,8.74196799057212,3087
478.253426653582,472518.17382282,9.00907483154917,3088
470.695455360012,494712.819850721,8.73087416802771,3089
482.438050547145,502969.896085524,8.52637083980047,3090
487.33926459769,497251.521450465,8.52637083980047,3091
475.751718630576,508434.882147655,8.52637083980047,3092
463.801849594373,490763.787612184,8.43009702896314,3093
462.61896559978,472253.425173749,8.44268821826868,3094
469.411833820033,478646.744816408,8.41789777456541,3095
478.184619834719,490794.72285632,8.50051081661149,3096
465.339000294185,477950.466445015,8.57731917924161,3097
481.673036194493,516148.423484695,8.51207064868495,3098
506.036126845991,485226.902917446,8.30953061819583,3099
515.151362940415,473713.51764279,8.17943663500624,3100
510.069030249758,498386.007971643,8.18004539766105,3101
500.55196430203,461752.770340791,8.29871806626798,3102
496.815091889161,504363.063621206,8.3426418658291,3103
468.474288556059,490105.616928727,8.3426418658291,3104
472.052807402251,486908.78828712,8.3426418658291,3105
495.629594165645,499448.373354129,8.35328121807732,3106
509.813582872547,510566.177170928,8.32963588139652,3107
521.914792074868,481698.528347489,8.32963588139652,3108
510.267626517777,510573.835153103,8.36052603568709,3109
496.233362465857,478420.930158228,8.30174333447047,3110
519.866316276153,493349.747053335,7.89778142714288,3111
480.636207311241,480573.799417944,7.90848602621945,3112
487.304601806824,470764.350393,7.9425900949775,3113
542.566483175929,480367.098021124,7.9425900949775,3114
520.751261456241,480648.258851403,7.88221533542922,3115
515.913888651312,505947.507603358,7.82913671847205,3116
505.148872147572,464250.0240089,7.7450823330642,3117
509.424297582528,495595.45931343,7.60946140616938,3118
507.909680682613,540607.601390188,7.59003511729253,3119
505.44873817801,475923.953076822,7.78986283107702,3120
541.895322786039,468630.020580572,7.78986283107702,3121
573.766381325414,482157.53010238,7.68107610137286,3122
584.300774699181,498636.932246974,7.81278450952898,3123
610.997892506827,498887.916551044,7.63936941494584,3124
594.948247650672,504480.475942266,7.5890094919815,3125
558.362213075687,499170.392196666,7.53425301358424,3126
580.929068058568,501944.013655859,7.5079054132219,3127
563.590702061096,488721.451282299,7.47925404769235,3128
547.673566460605,475726.648023873,7.6072338585609,3129
554.733981412546,482138.536569852,7.70617844745818,3130
584.264799094098,503648.284455314,7.70617844745818,3131
604.255256596208,492255.68853384,7.70720837337065,3132
604.744299298128,481947.688350113,7.70720837337065,3133
637.619263791637,483749.492908201,7.70720837337065,3134
631.55789133304,475798.261561706,7.50367373899777,3135
600.611480436114,506071.672888655,7.50367373899777,3136
586.25474634671,485753.296057453,7.52313411786811,3137
605.538019190897,492122.937296623,7.52313411786811,3138
588.654314032699,473043.651863248,7.58579443103033,3139
617.235340106422,495945.671351549,7.54428451219016,3140
607.871295651363,477047.232895347,7.54428451219016,3141
617.529959743495,491976.424723959,7.59138953097508,3142
611.662809331164,481683.24375873,7.29846372733703,3143
622.554733992626,475810.159735428,7.23040193915837,3144
613.917558127493,464299.80898926,7.61177110474318,3145
622.631272107896,483758.803723559,7.7561278331332,3146
587.009498982819,505841.864691311,7.86929738555183,3147
587.056167570328,499483.765788718,7.90838509912926,3148
601.172490029937,512230.727027792,7.76672759315297,3149
572.340880476928,470934.75885435,7.70806053042228,3150
559.324840194087,491468.744795686,7.70806053042228,3151
569.194070051363,458949.023136561,7.70806053042228,3152
535.123582852035,489902.351459476,7.78514101164807,3153
585.66713445283,498561.20312731,7.78514101164807,3154
581.255950302176,493543.364013904,7.68424551068727,3155
559.730868898876,480288.556170392,7.70381644503758,3156
603.346136990775,499448.924555016,7.74416258818606,3157
643.833194923314,491388.939069455,7.59978649338943,3158
625.325221023373,481885.993944886,7.59978649338943,3159
632.99225985667,468695.391995948,7.59978649338943,3160
628.906760085668,498028.600702394,7.63120701865637,3161
687.415048898993,479110.199603364,7.72367596972945,3162
724.92148212535,471228.266652273,7.63593308489967,3163
701.859363436246,461982.961953124,7.67418750393671,3164
813.273413730474,447715.020302042,7.59188787567752,3165
817.535960546998,477762.085121383,7.57061696635272,3166
807.501281092909,493653.666497962,7.33922628295592,3167
751.017367841008,487395.30285906,7.3875779926589,3168
745.710164224042,488959.624925909,7.2367066095966,3169
752.859702164166,476320.635902319,7.06187826637685,3170
737.904145331574,481794.723399405,7.0055826149963,3171
713.816875035928,480542.288417006,7.16905916345315,3172
725.845338642777,458357.807562168,7.24599147649621,3173
746.895555143739,492422.879033648,7.20496013039356,3174
731.980863001797,472059.169683637,7.17354134276006,3175
743.036629092633,506493.184626887,6.96692739795568,3176
746.942056365017,507219.321657545,6.99787176464055,3177
726.689085838442,476022.577593076,6.95573619061917,3178
757.506209132238,469217.705284859,6.95573619061917,3179
764.771244477657,478788.998018047,7.05708153986428,3180
769.844932813751,494433.866404539,7.01851344679649,3181
740.502514667428,481198.827955834,7.0798912346834,3182
702.186794324325,483533.537863172,7.10655463409339,3183
661.358939175557,495688.843956511,7.35921758326123,3184
641.114259293047,479077.529806736,7.43484975376925,3185
641.004974660331,507925.439309007,7.34093676360226,3186
642.122475103216,465930.903042644,7.33721425405557,3187
634.046271483219,492672.378208546,7.53824368165575,3188
658.788107637073,481223.458272836,7.46918532794251,3189
668.231986745249,496145.995188234,7.57810041883801,3190
645.652542751456,475883.12596084,7.54391931541663,3191
662.724942292592,498899.621034785,7.54391931541663,3192
641.178419545449,473110.984453949,7.54391931541663,3193
664.912023659247,500885.841521603,7.44727442604569,3194
682.249480924668,469750.456847148,7.38134613523241,3195
626.140888762095,473630.761245293,7.38134613523241,3196
638.226118965391,438359.832990452,7.38134613523241,3197
660.752680422409,471364.706164207,7.26497335122125,3198
657.948130955205,459829.569912478,7.32744382973869,3199
689.582871412211,483307.012919709,7.05394755386527,3200
680.741111610653,484442.005686822,7.00509777051674,3201
675.744156563941,487802.390535923,7.00509777051674,3202
671.337362453089,493472.602146338,6.74295351587281,3203
691.9188275746,460415.100698305,6.62762661029195,3204
675.470130103249,489584.981920439,6.62762661029195,3205
681.160327348765,489331.595850521,6.61043205450877,3206
695.274922292716,472371.704421656,6.61043205450877,3207
692.749504064803,481982.272821656,6.61043205450877,3208
720.740562903363,458797.10620456,6.61043205450877,3209
737.035630747597,505609.819949611,6.62521203562467,3210
748.68197432439,476889.668724088,6.62521203562467,3211
823.514079195092,471981.069194428,6.62521203562467,3212
809.946383637069,485207.633889084,6.62521203562467,3213
803.060043916156,488031.78319129,6.80860943661922,3214
833.458950531028,498529.017497082,6.77336206646677,3215
859.684901929004,517052.179561225,6.63713133279777,3216
888.936521191162,507141.487345437,6.62596488947401,3217
968.63406136384,468202.96389158,6.62596488947401,3218
942.557287393875,492228.827730815,6.62596488947401,3219
881.184315030995,496286.023651288,6.62596488947401,3220
865.854182517289,497829.065738083,6.62596488947401,3221
928.64843372904,469368.171847468,6.62596488947401,3222
944.936312819391,471676.640017428,6.61247152904469,3223
900.155214589715,476673.415632758,6.61247152904469,3224
841.889800915551,510126.616438844,6.61247152904469,3225
783.726583286721,466730.982191689,6.91120319901885,3226
818.482996110682,485174.272246889,6.81009926725301,3227
786.736084882126,496626.362961601,6.81009926725301,3228
772.364986457842,473315.499871762,6.84796851996929,3229
745.649082460013,473177.752585807,6.79607988509858,3230
776.832346493001,478930.164343182,6.81555070923227,3231
746.841737073632,480339.43056011,6.80908271850508,3232
752.244080723003,473780.796995376,6.8805608947877,3233
796.237200332317,515419.183491493,7.01801961389785,3234
823.637746221352,486109.359230249,7.10112557600592,3235
820.10263007352,503971.37023849,7.10112557600592,3236
851.220969778271,495901.219711996,7.21092771597872,3237
827.295206437293,518290.007829064,7.04701401766638,3238
842.083123023114,488120.764031135,6.80048037925512,3239
824.372838523776,493366.727732449,7.07129767673511,3240
811.107459422744,475952.672412214,7.16036845683827,3241
827.34303260408,491411.10018157,7.16036845683827,3242
851.442530343813,476240.145617871,7.36422208656716,3243
860.648363807593,467088.140290892,7.36422208656716,3244
814.62844581548,491590.869016347,7.36422208656716,3245
827.880500558936,490529.00791138,7.36422208656716,3246
840.638896585748,479747.310921368,7.36422208656716,3247
820.301380477568,491837.298521712,7.3945931099708,3248
848.286971907027,491512.047027665,7.3945931099708,3249
878.45959068213,483275.884876603,7.25957253995396,3250
901.394893698055,465560.047610996,6.93438488093455,3251
947.469510296876,494281.188402083,6.93438488093455,3252
948.038713534781,504722.192458671,6.90631808882536,3253
975.522359883358,481626.451035687,6.93287800166131,3254
998.374843899959,490196.125035544,6.78489551372116,3255
969.262581173893,485463.162275334,6.64892914762146,3256
1004.53297691061,500578.832365801,6.63823557119176,3257
1032.13127273115,489739.755301278,6.63823557119176,3258
1045.61461694695,512701.520645794,6.63823557119176,3259
1110.15875428311,464611.635247673,6.72270029606547,3260
1122.52121120635,499859.963943856,6.97485015189746,3261
1105.44818091653,457442.029173536,6.97485015189746,3262
1058.54438569209,498934.371928771,6.97485015189746,3263
1054.09070213627,481912.451784367,6.97485015189746,3264
1000.80738875512,469860.623692918,6.97485015189746,3265
1117.53499560478,494054.349148581,7.00802145992349,3266
1082.31593747292,480674.52178047,7.03807820167373,3267
1032.23834636467,500654.767555934,6.90432637074496,3268
1058.98712694339,471388.545724401,6.7216370858469,3269
1118.16851311433,489419.829359216,6.48264316415558,3270
1069.72291343113,509739.52722983,6.55182154881033,3271
1065.7296329157,472864.320282545,6.60086970887195,3272
1086.1716354339,470073.570309994,6.4851117246211,3273
1061.69548254058,496030.74235123,6.4851117246211,3274
1061.7012228463,491059.841337713,6.4851117246211,3275
1136.34158896887,492115.854847455,6.43850082430535,3276
1100.6701470706,516527.778740706,6.43467669949202,3277
1080.80933628419,493052.671166362,6.5670514710244,3278
1144.35266101699,495039.055841913,6.3307559637091,3279
1090.24391437519,488549.702197113,6.38760949754489,3280
1031.49367238037,497163.237059622,6.42594031421044,3281
1087.40945704027,478849.874456431,6.44733498944014,3282
1085.90258004954,490023.781559631,6.5524918944846,3283
1144.37323374524,481586.167521427,6.65825805487858,3284
1125.32157595974,470274.186432953,6.61141233254861,3285
1137.86783684611,495517.122380708,6.5101416210602,3286
1061.00546527088,472805.495701846,6.62959731704992,3287
1034.1816312593,487924.616195186,6.72964147962149,3288
1017.29982321562,481301.034569855,6.72964147962149,3289
970.297473739307,501345.725460991,6.71115781336729,3290
998.015025813107,489011.680545523,6.69925705909993,3291
1000.68721304017,490718.873582607,6.69925705909993,3292
1004.18030777237,478609.269402414,6.69925705909993,3293
987.44568185569,486852.10641278,6.69703678992343,3294
1067.92182456041,499469.833549504,6.53804529725815,3295
1010.61662230212,506075.545500229,6.53804529725815,3296
1018.87778310085,477284.765858202,6.46953373066069,3297
1043.29180484863,484576.851953103,6.40098861263923,3298
968.882027987408,476974.745591418,6.36110139075328,3299
1072.62246862823,472410.872870418,6.41827423356054,3300
1059.13298368272,480781.125959296,6.45396951925198,3301
1038.67316657412,475240.549625718,6.21880514003377,3302
1034.94763264893,468339.526821435,5.96975804362825,3303
1040.2114473344,473112.315411792,5.98204417496569,3304
1095.4321762518,466899.172276477,5.95726007636862,3305
1116.95759923076,501028.472322827,6.08218210064956,3306
1197.63028971741,478211.138963521,6.25075001393879,3307
1169.0176842791,495055.000467823,6.25075001393879,3308
1171.14025968067,494249.87967542,6.26019824293506,3309
1111.0880703888,494776.781518131,6.21903601467592,3310
1189.16142395643,475736.630915175,6.21903601467592,3311
1212.53141515582,479794.551159382,6.49404189003683,3312
1171.21879504081,482906.879826302,6.36725480031243,3313
1222.30972953507,499297.168852207,6.59963755021683,3314
1165.2294502491,495073.499445001,6.61068399714017,3315
1171.51397703679,483277.06349578,6.63846891085091,3316
1248.57090865268,481385.32851735,6.69567989198879,3317
1330.17122472815,492511.957635807,6.71686468094546,3318
1298.62360479633,474566.917488303,6.65847370183084,3319
1334.79626223451,507834.386973142,6.65847370183084,3320
1365.17029454801,475509.322416188,6.65847370183084,3321
1310.43186786242,471751.956189693,6.65847370183084,3322
1311.87213324658,474677.857551737,6.59409624051445,3323
1349.19241193929,499421.257113844,6.57801738273208,3324
1259.54567136286,490439.66221866,6.63834745039064,3325
1220.46636751963,493860.299700103,6.68469497351917,3326
1172.93944016168,473069.317523339,6.71113675640842,3327
1166.9581840588,489018.21654494,6.4877979606284,3328
1180.68226789363,494232.512642807,6.47465433206116,3329
1175.90477030596,486581.258526686,6.52181270541207,3330
1173.27978250566,479013.833619358,6.52181270541207,3331
1059.21590944976,507686.27973292,6.52181270541207,3332
1126.52344470257,482716.997025372,6.52181270541207,3333
1113.72447549728,455612.052626332,6.69718980827483,3334
1071.79682881121,475077.252855781,6.98472242280655,3335
1096.19561921947,474267.460851373,6.89159111662873,3336
1153.63871686372,467625.109106025,6.90836546072029,3337
1042.01039488841,481206.699572299,6.94453160075361,3338
1067.10116554628,492961.341452252,7.11999441099897,3339
1084.10950059489,513742.220788486,7.30114991537736,3340
1006.10796764892,487132.661143657,7.30114991537736,3341
982.948449802966,491792.059150246,7.30114991537736,3342
944.965132131651,493263.553002529,7.28782791068754,3343
1002.39908705083,497790.790849574,7.28782791068754,3344
979.157271968769,465433.731903728,7.36987975558927,3345
1000.53614908991,507126.418375176,7.42211653506268,3346
998.532618448234,507419.472185073,7.42211653506268,3347
1027.91403547291,492100.612101628,7.45456991574668,3348
1042.13449107926,456942.643675006,7.38397978957257,3349
982.908442876296,485256.838396338,7.38397978957257,3350
1017.038438566,496574.258305851,7.26128291920006,3351
981.629956553152,507597.620907757,7.30816185797351,3352
947.095682359866,481557.821749122,7.30816185797351,3353
938.462253343843,495383.120997504,7.30816185797351,3354
995.483701581714,481918.118813253,7.30816185797351,3355
973.198924691202,479202.477979287,7.33109208430881,3356
966.432165655837,468130.336776678,7.33109208430881,3357
1020.51585238175,488503.001349465,7.29779332595261,3358
1012.23856305203,505723.851918037,7.29779332595261,3359
980.37968356562,460801.995343522,7.27507845558817,3360
993.135860319243,515022.050045596,7.4248159942315,3361
994.06253402233,490620.664956583,7.45947327000196,3362
1016.96642682486,491186.679753055,7.45947327000196,3363
1036.94643762116,479496.976663127,7.53489819256287,3364
973.892608587257,510462.827975428,7.45490638820853,3365
1045.24106197994,491547.860634865,7.45490638820853,3366
997.044894381127,465986.225159797,7.44405354694258,3367
1036.46761131887,496470.515191964,7.53925455057461,3368
1072.55219097362,479376.066274699,7.47569416583613,3369
1074.41916245144,477162.404116518,7.17181241863491,3370
1059.84973666077,504336.759657312,6.96454531175633,3371
1120.78839034318,517160.765396253,6.73494596962195,3372
1109.01594300153,467937.954641313,6.72148205774483,3373
1097.26128678741,483468.413908322,6.74245253733684,3374
1029.76698192623,482962.995824503,6.74245253733684,3375
997.222522007021,488491.11485661,6.88902980180782,3376
998.49022064892,485014.09127514,7.12275297112862,3377
990.992023171711,498047.119299689,7.35260117253955,3378
981.77559325411,500709.971949454,7.46038815393687,3379
963.882815105278,498332.983639857,7.58277389724345,3380
919.011062270512,472811.590491201,7.8316005459005,3381
884.546904890431,496595.339029466,7.8316005459005,3382
882.628335474574,490032.063743972,7.82660997654563,3383
828.847985170191,510164.870468656,7.8265605908317,3384
843.880634080353,481672.296092313,7.83298154270476,3385
825.603343046079,474891.643330493,7.935366052671,3386
807.515784212485,485496.585409306,7.76063541800661,3387
767.408343573248,473384.703533087,7.75304335636508,3388
783.94917785674,468204.015490924,7.75304335636508,3389
818.790927533874,498141.641348453,7.75304335636508,3390
815.309788352745,495486.722724326,7.61434918220687,3391
847.874209045515,498665.09981627,7.50408461969818,3392
870.240519396787,499340.072322267,7.50408461969818,3393
817.02363563485,503185.779996826,7.64308117700692,3394
814.536761294516,471240.717744226,7.67443761705384,3395
839.947737635279,482168.425702961,7.67443761705384,3396
920.301622099398,477382.283211095,7.67443761705384,3397
970.870135215941,477395.24806374,7.6782250041041,3398
938.065648641715,511079.020642233,7.6782250041041,3399
899.708655343969,478614.843883743,7.68849927532117,3400
862.151184143683,471641.357344203,7.68849927532117,3401
812.182244243193,491876.612972865,7.79190099147259,3402
828.512326484327,478110.57209784,7.90864499422897,3403
807.363672764306,485377.423000589,7.78091265271066,3404
843.651642199327,478386.325554737,7.96220919690666,3405
812.371881156304,477116.364488966,8.08885783389299,3406
806.757832969259,462720.273634013,8.3003765005587,3407
784.038351564397,474432.429859476,8.07535489664992,3408
784.030186858181,495082.399391372,8.01481665298795,3409
782.563063674725,484830.836987907,8.01481665298795,3410
831.916847735837,483384.882739892,8.01481665298795,3411
921.733762787269,478521.547335419,8.01481665298795,3412
877.31926570678,485804.442976292,8.19752641636805,3413
856.723719464558,480379.312889308,8.34762198519113,3414
891.260852620604,502828.83570076,8.40291768083378,3415
898.091907883344,504446.670070996,8.34334744795595,3416
892.119013500375,489882.039162389,8.34334744795595,3417
849.505693438946,459409.473780424,8.34334744795595,3418
864.358412703786,486065.093113496,8.20951359134408,3419
828.903143247301,487368.443909432,8.41830355035003,3420
817.693625876615,464969.567476276,8.41830355035003,3421
811.456512513617,490882.693304766,8.36203934835849,3422
798.294503362412,482184.458830697,8.31146847056874,3423
789.31554370938,484106.23099912,8.20203374257838,3424
801.853788815603,486238.171741487,8.20203374257838,3425
813.428365422919,504446.685239746,8.27498573971546,3426
822.931203178975,483150.249803439,8.30131598583239,3427
882.582975524701,474601.997876643,8.30131598583239,3428
889.977982942361,488861.149819849,8.09524802711166,3429
886.214302614962,495237.826310553,8.09524802711166,3430
881.926682834465,457588.186549797,8.17191846534644,3431
877.183973431081,460421.811649042,8.21784904226365,3432
853.13961162477,478640.754447351,8.25096412191131,3433
821.880696197773,496970.929430511,8.09794559469316,3434
802.931351011703,491830.57265804,8.26642442451027,3435
785.948060126276,489607.524857269,8.26543226965797,3436
775.815539691923,467381.476778272,8.19049024849035,3437
780.596087345094,483796.342626302,8.34284550829867,3438
783.000579875004,497083.89437722,8.4044177193533,3439
764.08614367693,479119.664469269,8.33021762500891,3440
789.900720586274,492861.739686214,8.33021762500891,3441
807.846106065272,495194.504850637,8.4928286755689,3442
767.882484236585,468029.388690401,8.62867179171277,3443
786.141811940226,480178.559044294,8.62867179171277,3444
731.43686145522,482747.668586589,8.66981322757091,3445
722.417088889041,497692.641630961,8.70124537795944,3446
721.233457246859,490389.617742594,8.69463322139906,3447
703.278052199076,477038.06529914,8.72567725492409,3448
689.101832171517,483605.688801699,8.95486903323348,3449
660.868630705007,477296.346610017,8.90725432744356,3450
658.391448861269,480982.792631523,8.98755045825836,3451
696.372551535615,513433.154003966,8.98289353880506,3452
679.934961544073,494230.518575291,8.81480728167635,3453
676.641099497447,465879.614440674,8.95158979524753,3454
696.199620786094,457344.979855508,8.95158979524753,3455
693.601563237562,501961.415310929,8.6890320802485,3456
709.019610165923,453959.874562667,8.67390293227067,3457
688.863233560769,474903.606809171,8.67390293227067,3458
678.856339046987,477133.340371905,8.64339911047363,3459
642.167456650763,488635.91585871,8.69269627779338,3460
649.001507316126,484036.760545301,8.69269627779338,3461
616.281395823313,495685.379913798,8.7912244467935,3462
625.044823130624,504382.018322366,8.66298120514582,3463
599.431686826002,498844.294205667,8.45331015523248,3464
594.700622009187,514603.696121028,8.43745628721783,3465
627.223565535902,500031.575986688,8.44150789668875,3466
651.729363529262,490032.361290472,8.57980441868282,3467
675.442767322574,475275.701793208,8.43176120527561,3468
681.116312171604,501852.196419172,8.43176120527561,3469
646.827065535081,486528.971619687,8.43176120527561,3470
614.642136391086,490948.536195499,8.6805064603335,3471
619.57498893872,492003.610264536,8.53225340595776,3472
636.603166791109,502482.382127835,8.83330095096069,3473
659.473738414294,467351.176555365,8.90113344045069,3474
658.201050808399,478950.391072571,8.96824943525166,3475
640.417763557716,507373.380963178,8.96824943525166,3476
653.197648358138,497356.989460754,8.96581945808511,3477
653.062597442762,491956.549314659,8.90283957365356,3478
670.933448701325,491927.781785308,8.90283957365356,3479
673.662039171692,482515.611313461,8.90283957365356,3480
655.292848838224,475192.692640624,8.8748568973119,3481
615.242552994209,505986.563975614,8.94276967159683,3482
617.714053785279,467214.700462551,9.0696747480822,3483
589.9000169943,512436.549318823,9.0696747480822,3484
595.509341244742,484306.766499733,9.13869372718713,3485
612.94117548534,475107.005449001,9.26425921688326,3486
615.455235343291,475741.265638395,9.20787021154162,3487
577.830282148358,498008.8261352,9.19782221672332,3488
533.147483333836,475888.908533372,9.20744910587792,3489
509.324042830597,489322.129171675,9.20744910587792,3490
515.313331345028,512947.311717758,9.09549524976565,3491
497.962112808724,487047.807662854,9.09549524976565,3492
504.146033958385,483545.366407035,9.09113320906961,3493
521.282279426464,441460.985012108,9.14302536944027,3494
544.323735231984,494528.763365446,9.12537350164575,3495
557.439497830055,508547.94498613,8.90380691636317,3496
561.406004282999,494897.348444026,8.81863740448851,3497
554.129486609828,491314.960026429,8.76061983042004,3498
587.511391269085,479031.232415595,8.79415903633436,3499
565.785196719708,476244.673302599,8.6571344345451,3500
553.292593320865,475185.6727591,8.72778910874901,3501
572.395023375169,490854.922275326,8.72614831301401,3502
619.20829757546,510858.356644763,8.77698312375177,3503
603.601561328661,483540.796443377,8.92616383342595,3504
646.733815661226,478289.16045729,8.96369257334823,3505
663.378625449403,477257.750884776,9.03252669012026,3506
651.063025516633,469417.003065561,9.14359763071454,3507
659.682609979769,481648.104456863,9.25783395658887,3508
670.010816762667,487814.720590564,9.32055601535739,3509
692.319366299526,468805.647066354,9.2584889028295,3510
681.884731314451,489093.714459166,9.2757885548414,3511
676.207041354788,498764.823076489,9.14597872753336,3512
647.167527630236,478928.805491823,9.15511185610796,3513
650.319463545525,498291.912557336,9.2545682368399,3514
648.108385535149,474883.980472643,9.34003038035349,3515
644.668649335904,475968.796339294,9.41428759959383,3516
675.284643730983,495741.11588426,9.43615732298691,3517
667.275082195939,496679.237554779,9.29857034932801,3518
649.026138866676,487142.654044969,9.40651019187157,3519
678.736352180994,473502.806708631,9.39002814020446,3520
688.752108539483,467970.994074402,9.46207952007781,3521
659.541843486461,482856.087767562,9.4658035751644,3522
695.835988007495,468392.028570608,9.32297289547217,3523
687.375458776095,502343.797519847,9.42884195700766,3524
690.262866442814,467152.129097771,9.38271682859838,3525
685.079834202294,508324.089660229,9.55934275433833,3526
651.031997889293,493594.20607529,9.66336417064729,3527
642.405916850145,495849.415170138,9.60414846838984,3528
653.734763601951,499618.151397459,9.60727813214027,3529
607.441484573674,480441.610624766,9.68007325258254,3530
585.366983989191,475288.902180357,9.63710766862606,3531
579.052690671227,467694.227117104,9.67685467172591,3532
552.716567923668,514856.332185038,9.68837679850139,3533
564.697649134098,482112.234653435,9.695307633842,3534
582.644997105645,479553.864050245,9.76524448269043,3535
591.26245957836,466104.053397889,9.75472590159498,3536
601.018347831673,461563.476714468,9.71412373814844,3537
601.430060976014,484196.880953356,9.71443677681988,3538
640.250097626628,479797.829811257,9.784299074689,3539
663.377435026051,496042.769525186,9.78072358102522,3540
676.045983635782,476969.594133928,9.78349847105256,3541
665.094708677003,475132.667784052,9.74641548306443,3542
654.802129082922,489563.841164258,9.78658483137955,3543
649.49236947148,488862.721986072,9.79589219262987,3544
581.359114873499,484921.610557453,9.83681410459595,3545
602.499068745752,500803.835105581,9.79589134593582,3546
639.305378122252,481083.55515715,9.74779342493418,3547
643.82939347402,486907.105799632,9.71711544209738,3548
644.77229136486,492647.635133821,9.71711544209738,3549
612.329261746634,493500.522491838,9.70504159420292,3550
619.741141911022,467913.923208864,9.70034122350456,3551
610.428837014712,483561.740177772,9.67106506313506,3552
585.029445140358,512349.969070298,9.68670622292224,3553
596.501540454778,486904.031018168,9.70856187017905,3554
565.409071798717,483558.170417488,9.72719789902479,3555
574.989853119945,499074.049823481,9.72719789902479,3556
585.117818757569,470424.794399703,9.71799223246505,3557
608.495339726629,491450.392954806,9.7552179176351,3558
625.521833601108,523074.480435783,9.71305448572164,3559
568.526441405031,469798.61963899,9.6823509154657,3560
583.868985747916,466791.078799756,9.66554949546151,3561
591.176034334205,476129.580266828,9.68147264057623,3562
584.39671114866,464398.58839073,9.65642842417903,3563
583.861349995411,474021.485004999,9.53870620771471,3564
575.508520391402,431790.595965046,9.49058794568383,3565
568.649054436315,492382.712342964,9.57680359921753,3566
571.11827263426,490755.474351335,9.63378786770948,3567
542.537802170083,468237.297067767,9.68667912712464,3568
533.838976181047,477038.619006699,9.69859783861425,3569
540.200227725085,456452.572629106,9.66279800060706,3570
525.643446465553,488832.751557123,9.63318367237879,3571
562.863652316769,495286.652487885,9.58567134840898,3572
534.461977169223,482183.352233173,9.60080161848453,3573
529.522061438097,485125.053858451,9.68711926429645,3574
518.238152971178,501517.920414599,9.68926700784339,3575
520.894313230937,476201.885289753,9.73117451024729,3576
514.350018677265,478024.285514791,9.72875170140009,3577
529.076880573369,466843.207037604,9.73296687820119,3578
496.759256983319,494096.222487093,9.66758042697741,3579
505.407710210935,500228.332382783,9.6526635060613,3580
489.129157507254,467731.471286275,9.72955120892691,3581
495.970783108028,489221.499960963,9.67104363610246,3582
506.836657020425,478148.543011344,9.63378056265099,3583
488.123405265254,474355.35370483,9.50650338739137,3584
453.863129956771,476008.278219548,9.42230230788458,3585
488.937665383527,490217.439945095,9.38549549561447,3586
492.242726918136,469017.914479288,9.43817306309628,3587
540.284591284558,457757.35256782,9.4543557900266,3588
548.690014067398,458350.504384874,9.52951469216396,3589
591.230643873016,469519.134285221,9.49127472445066,3590
589.150020863834,500229.591269523,9.41071073913356,3591
579.838715220128,465138.540723067,9.39257695647062,3592
588.032670871792,482825.074831578,9.40894846236785,3593
536.279598141407,482300.216499415,9.43748692095045,3594
548.297218626957,482536.986385712,9.43748692095045,3595
529.53359719358,479122.029680069,9.30432117931314,3596
527.737879701173,487081.51668412,9.30432117931314,3597
524.082763191632,466929.072271245,9.19344692111289,3598
500.218614946764,521926.006822462,9.15409385273309,3599
514.526659751703,527523.300673145,8.9861661876944,3600
532.984202068645,486778.598410182,8.9144200444054,3601
