"beta1","beta2","beta3","beta4","iter"
2672.81111142615,0.132486126010168,156.455676879468,-21.9471252300945,167
2516.90238068311,0.22446949963204,94.9595876840618,-26.5896712931828,168
2554.71762788225,0.150956553233379,103.263806107081,7.48912125559782,169
2537.85319744648,0.162421655651889,121.5037076063,0.893420776623136,170
2595.92570502063,0.140890937710546,190.990384548128,-11.8252383322059,171
2668.1649366804,0.128660750208251,110.658648030129,-5.89687606028055,172
2549.53713700304,0.180662921821494,100.438932653928,-13.4613369908453,173
2620.19090947202,0.138676360130503,135.861592529398,-14.0214527631306,174
2632.9298392447,0.131635105152974,133.970087525269,-4.82868554186412,175
2620.23102010325,0.142073842317092,42.9456302035493,-0.693330286995815,176
2570.49515679973,0.147214647098084,146.272743524378,-5.76297629647309,177
2577.96569915819,0.159565228278032,108.046862187457,-9.36438222813818,178
2565.40804572527,0.179956867759721,75.8168812110958,-11.9500698819669,179
2440.88245636889,0.217912497672888,123.386912315932,-11.9662785330256,180
2708.60747863954,0.117700545686232,140.031489571757,-21.892426103555,181
2470.4409142773,0.166447126644978,127.536698696415,13.409554893834,182
2525.21576397946,0.149718250208865,121.324867549201,5.2579634866417,183
2595.80720818048,0.140514831711118,125.298583127442,-1.48867739410525,184
2732.66690998335,0.0929701620238525,86.1735226073836,2.46155931337976,185
2681.72296484981,0.13847495345644,107.792569454469,-19.6339010540945,186
2650.89418481462,0.140097457621356,125.453713392022,-15.4811565672263,187
2730.35774935561,0.086200355817956,80.5458102871727,7.48741267685358,188
2664.02483979598,0.145074040660595,99.9447438132385,-18.5814094969927,189
2591.99099560481,0.158175510845697,120.261015269397,-13.4189129554457,190
2589.46701838391,0.183197159512416,61.4481773525803,-22.8835856081712,191
2624.32038363832,0.146792127489928,84.2660446921117,-9.02162744030224,192
2443.00838006065,0.222373189253343,95.5431865901334,-19.7898425258765,193
2616.41419222716,0.149915079777828,90.1224440861618,-13.0662897717226,194
2707.52992700668,0.127094266192951,41.9032693232971,-5.51485030828413,195
2585.3013674346,0.170058271080099,95.1402124170951,-6.15518772309084,196
2447.45667450688,0.197940428910959,99.1750348458139,-1.65324267251195,197
2430.47134873141,0.236342001618409,87.8242453799918,-12.6592603165461,198
2657.14907846585,0.169241306488588,93.2731167465647,-32.245057212038,199
2483.11265636853,0.200738893112581,102.237903133039,-11.7866560100583,200
2447.56339031901,0.247492338005605,127.048458109123,-29.6253387341883,201
2621.86963882157,0.165324522286531,88.1622696983169,-17.5798052114991,202
2519.26607804434,0.205750901477606,60.3471857267148,-9.1466037426825,203
2590.00065460281,0.159556006754739,59.0181610855463,-0.961824056591825,204
2464.3611763592,0.196345300203466,183.513018139242,-13.0932796601571,205
2571.33280388154,0.163790085352151,172.538548603858,-22.7754550989114,206
2518.81974097505,0.186831485518566,139.342662024802,-15.8237355960737,207
2694.47743296434,0.130288523419077,54.8614321384093,-16.2561302099331,208
2617.6071938259,0.157114088748477,117.724929698555,-19.654303577662,209
2550.96334735111,0.173667316435935,95.7446575179485,-4.76025996656,210
2629.33533684784,0.132841114075651,114.07524940477,-3.82548114066617,211
2665.47501920165,0.133616565429871,83.3958163612355,-14.3079747100177,212
2588.47853355791,0.197397837722049,61.859204359817,-19.212206405211,213
2680.93393740129,0.119085650069923,100.328318381234,-6.11521855661396,214
2656.85135299662,0.151673873933178,108.537853872912,-21.834931067192,215
2589.83780061428,0.153157724591564,124.903149924316,-3.22479970921532,216
2545.24252670644,0.19579723069165,73.631746091887,-17.6244405103861,217
2601.8149701719,0.172836958288644,64.7566191024294,-21.6032762400574,218
2569.01768328681,0.2097522826954,94.9886402069376,-32.4357733579611,219
2593.67868793888,0.147721480003433,109.756899563926,-4.6545832475286,220
2545.66857224783,0.18684671601274,97.5017073982589,-15.5158616392338,221
2464.99326476558,0.252023922966274,66.4509894795553,-25.0627830500676,222
2587.03530395228,0.142246439520152,176.461056367032,-15.1083332723444,223
2455.21973184156,0.224218231629629,158.05667298101,-20.7172684497537,224
2477.40679796118,0.181297050827709,121.242775789232,-4.14941272713386,225
2726.30049547942,0.114184344938725,96.0621840215201,-15.0148985198486,226
2645.97591319443,0.1672465512166,107.750164271077,-25.1001772838509,227
2456.26387619324,0.204428660538612,133.728499878708,-7.66688905228861,228
2556.86477728919,0.162887157369817,133.733268897356,-10.7355910586389,229
2549.21732681168,0.175158220608157,160.866481906119,-11.7966064318639,230
2618.11905397769,0.151547370342788,106.107412518946,-3.49089453656367,231
2563.10982862831,0.191216733971623,129.911603787387,-27.0266300692281,232
2575.43702185068,0.157793279789454,147.298027610634,-7.99254052485391,233
2644.00690214314,0.135459261718537,127.008300787784,-15.7810117365255,234
2587.92072248445,0.135358049244469,109.853971633905,6.79601195317987,235
2494.08322640772,0.187539808784135,113.031733079294,-6.20914907857699,236
2754.55230314871,0.101645983294303,133.738305582348,-20.0143429050172,237
2577.1026937982,0.14450003593446,85.642278640309,6.56958510061088,238
2410.4821013195,0.208915414892763,92.1167310496836,-2.86765677779746,239
2555.32207165868,0.215866203679355,110.125061119651,-35.8728752223608,240
2532.4909635346,0.213223288903088,74.7554577708935,-25.2313112112955,241
2614.12402589473,0.140867001679248,105.862486492942,-12.4491586510082,242
2643.77497681731,0.141853247323507,127.303776790695,-15.394978300346,243
2563.539671671,0.196804666202171,97.9531511684906,-27.3533399378022,244
2718.15140350609,0.0942114620430254,113.607537349526,-7.99486320920445,245
2403.95789026919,0.234202926306783,94.1949573108729,-4.8940887024025,246
2439.78439243664,0.220598737419222,130.181579328347,-8.59593254272407,247
2699.31268201008,0.116747420559077,115.318807834344,-14.4119248500862,248
2616.20668734224,0.150104420034524,83.2437706894699,-11.629926818402,249
2665.1089690458,0.157606196837445,101.488918221563,-27.7586130135091,250
2617.21108528075,0.147379108440866,100.329837602811,-9.78324326572855,251
2476.98481694959,0.169808607534121,118.629561578402,8.53457900668198,252
2632.18115966583,0.15860233627023,66.5734418948357,-11.7272559181742,253
2582.41547038202,0.165561835040495,78.4584680823618,-14.3372455057298,254
2620.756177319,0.161577233168262,61.0606572995537,-12.2262592112296,255
2592.22023529198,0.151184986359602,78.3705774699684,-3.06140719482356,256
2477.14837393932,0.227559462192797,79.1993193105859,-20.4307519098732,257
2574.15122129264,0.148373603267484,106.337604180803,-3.20968172976911,258
2593.40105629163,0.127844162972376,91.6058744489659,8.07831278033399,259
2450.40746903944,0.204508133322598,137.086016055529,-12.288956967945,260
2601.44344638295,0.143270324322754,98.505490858024,-9.94338874820588,261
2585.90814160037,0.179392447128316,61.0158757539107,-14.2763959678928,262
2588.37851267091,0.185366182863224,67.9756396029671,-13.4619412963192,263
2555.18600054903,0.191446047791467,70.8002949786223,-19.4633255553607,264
2774.60996434075,0.0904805356047236,129.471749734821,-11.4982564505133,265
2396.90869129927,0.249419309364904,125.707615285473,-9.56628693035318,266
2697.17063582041,0.132405289361198,117.637429334853,-27.9850061049736,267
2688.63595536547,0.112659739026822,80.4469031720132,-1.79075498930927,268
2593.10541981277,0.168759539697378,142.915348797849,-19.3197765954961,269
2563.32742266436,0.170403956840912,88.6309851195132,-6.99748608179326,270
2634.28039775456,0.192166061345434,64.6421409228612,-30.4898772325593,271
2525.77506346134,0.181798400110596,161.182112521058,-19.5053999127659,272
2524.48788201336,0.178861398011202,134.248233447009,-6.7466604158864,273
2632.24254498107,0.136637069693516,132.832587497275,-13.628136453102,274
2479.75356585215,0.202678438074568,81.3158953962393,-1.60956573795469,275
2461.43763970607,0.20031109553612,90.5405020844994,-7.17474803016489,276
2761.26828726724,0.101718301096822,112.458091909399,-14.9744713461624,277
2552.92381748204,0.166379571026467,94.1533622983226,-14.3113490309567,278
2672.12989210857,0.152478785248142,98.8761035927238,-21.8508673562616,279
2544.97471751912,0.185156536776714,86.7702559657588,-16.3826982460612,280
2619.01148667202,0.136455390072058,93.9473522370134,0.963617290014774,281
2480.38510275623,0.235209968048664,104.847710639734,-26.8502138772952,282
2625.00258575782,0.178222063034302,113.171764752391,-34.2934631683021,283
2669.10700496803,0.158928431292462,51.0090593107282,-22.6664171791937,284
2662.93175460992,0.118825586184389,86.6270918795888,-3.90843691640455,285
2547.07350292093,0.189089893439563,59.9431776491194,-5.85444984477717,286
2522.98363845964,0.18465660392956,117.70919372213,-10.769666090718,287
2720.75484866502,0.131334991659169,119.136245104208,-27.0060935473277,288
2591.07634083974,0.174985169894749,135.953539107823,-23.1650429612245,289
2561.6462578332,0.16036870124979,141.256390218591,-6.58046997500356,290
2669.35620310501,0.119307612664774,106.295428343469,-9.49526517029787,291
2507.63469907489,0.230346912422749,96.6413133675979,-20.5560925239714,292
2524.37883874573,0.200676065854358,88.2704591556171,-16.5740885382043,293
2510.38879891271,0.20809764580763,101.704340043475,-26.2761442963037,294
2717.99049403299,0.10555838582294,89.8890975260828,-7.45750305210369,295
2652.61760771985,0.15603968366029,99.4801933173447,-21.9728354472764,296
2377.07357231896,0.24780022524306,93.0775873524437,-4.81683111512731,297
2553.77153702307,0.186247447223468,75.61832620372,-12.6862286613913,298
2624.1224301132,0.126127820543032,112.119585518171,-3.29012396965714,299
2615.99899857841,0.142790851600036,95.5744602324059,-8.83371975181446,300
2750.52011454661,0.141486262543506,62.7627169903625,-28.3354826570598,301
2603.06315450516,0.189004388311004,130.435185384422,-40.7806947727782,302
2558.83949617179,0.195612664073255,74.9845056539538,-21.5675018553229,303
2510.25002555073,0.197612951303784,102.74285346797,-14.3562185609069,304
2573.11511096337,0.185482178437446,117.528750470507,-23.1181593557508,305
2606.11088352527,0.156934464883345,86.1535900429796,-12.1554361144072,306
2621.47839555424,0.188922335625749,88.6625133702068,-38.9277765251743,307
2502.85089659178,0.193773803178204,94.5629962489336,-1.79299199006647,308
2585.45640195636,0.152957861467967,114.184044525252,-16.9709357841373,309
2671.38706115063,0.135074088516074,52.5407404033925,-9.2548004704711,310
2666.13553876786,0.133326861440943,129.16284707522,-17.092237361262,311
2662.26221474253,0.128788659684387,114.157767577774,-11.4582764287396,312
2593.071479228,0.184261889874724,60.6407733677753,-17.3208450167589,313
2532.49541391536,0.186035725398826,93.2587698981179,-12.1805664199332,314
2546.55597458154,0.209312104583681,67.7562160942151,-23.3994963562701,315
2598.81953254235,0.166001613690002,68.8982111488938,-12.4669630161539,316
2580.61404650596,0.168426877221115,114.05971238528,-23.622366299657,317
2544.26580917484,0.176257337012769,98.0113169036694,-13.2804877124272,318
2656.54396152925,0.155150476304077,105.871541572163,-25.2689815072867,319
2450.1662256674,0.213961976860531,108.32486764545,-9.32862388685595,320
2707.58606568279,0.121367826915847,135.862688174084,-23.397532811345,321
2603.45792617352,0.137986585613044,103.653661549307,5.12455360880043,322
2624.34071560676,0.137191966121517,129.744107760028,-3.82671639501002,323
2626.25695158176,0.17252399960657,164.197054023997,-37.5303985718037,324
2641.27291264056,0.159057226645182,98.8229401021409,-17.5757692340235,325
2664.14702112643,0.150983933491729,115.126715020349,-24.2304009821377,326
2541.42676552339,0.184201403740416,79.8548377832768,-9.69450060119942,327
2699.74793106068,0.146005314250674,104.260506853545,-36.2970226738206,328
2686.60017223886,0.111058157725174,94.2712306584585,-0.561889917118618,329
2728.13288368727,0.134956277345814,41.5687405537943,-19.4897093745124,330
2617.81785828356,0.172105432532093,88.4156617130896,-25.1726892454801,331
2534.36580102453,0.171689647423794,98.051341409364,-4.91727017119611,332
2698.97104463259,0.145279413138925,86.4405835598805,-21.7376698389183,333
2590.4108420983,0.157834398432348,74.8204673743749,-6.35865762253407,334
2613.19498840773,0.1557923649333,108.09524735168,-16.0959938635963,335
2457.12985863191,0.210034562525144,108.388959195727,-7.06225977869225,336
2537.40356845126,0.196119401787852,123.984366571775,-24.4328962863761,337
2570.03832823852,0.156886702936457,93.8794692539782,-2.80829994098912,338
2460.08551424198,0.21623638728764,140.062071966133,-21.5041154637229,339
2598.01694743954,0.165864220098361,94.5235146201211,-8.6468539896886,340
2665.76098577849,0.170354929485691,40.0129756989986,-24.6115890485268,341
2638.24878323051,0.139301717130271,72.6112614000167,-2.87461797070771,342
2607.92193362821,0.142181033862087,139.020418800118,-7.841388809138,343
2552.21186232412,0.190003098710362,109.587027899273,-28.7636258327902,344
2581.11175542987,0.186545685719972,74.6957013151384,-17.4833557016267,345
2431.25996948492,0.216461993328064,161.898468538782,-9.70248804720186,346
2563.86232377161,0.150035810560448,106.27858646316,-3.73436876295308,347
2524.04371986611,0.172156775704078,118.965674073993,0.986988464062074,348
2673.68689670779,0.131172178385787,106.128789859358,-20.9639453601333,349
2633.18618284959,0.143012984641216,119.32002866738,-15.3463183584645,350
2555.45703157596,0.213518928065471,147.651728464626,-38.5297640831623,351
2614.57025059575,0.127259627343851,128.581207769859,3.63713082349275,352
2541.62891260956,0.201578257556678,96.2667890978585,-22.3751857452452,353
2560.13754238941,0.150632909455068,121.847895104139,-0.906867728597238,354
2598.62054562078,0.154080055293131,101.796091249006,-9.28485296879832,355
2558.23180352834,0.179774265213015,174.643843490951,-21.3719146327249,356
2662.40033605258,0.153878508062409,93.4278790778023,-26.5171263363488,357
2688.54185736196,0.149181128836793,137.271068436999,-37.483134046528,358
2605.77701153572,0.143924811235948,97.2893046741254,-2.75588008980297,359
2530.57054172846,0.195238364905469,93.4033476810261,-7.95107388655425,360
2434.53221844771,0.230378983008046,127.865179812451,-11.8561721521886,361
2524.74582302543,0.197369568198179,91.7233775488547,-18.071193623469,362
2612.24941939896,0.160479198428281,83.8542621910834,-15.3487619021956,363
2499.81735039245,0.185153293828262,159.057606290731,-7.60095755704678,364
2532.9451950942,0.175769488175157,93.9361866643414,-7.0118333914789,365
2695.7796845982,0.104851857639109,106.023055827949,-11.2183611341612,366
2549.69251704982,0.187272016293361,140.948512967203,-17.5999864329529,367
2644.58953164332,0.138225412175464,100.865237888706,-8.77821467965603,368
2623.98274399477,0.182814178048913,53.0771744002629,-25.5490381721079,369
2645.78559627397,0.15132066318164,72.6466506638115,-21.1952005627864,370
2446.09998232306,0.260766746871171,54.9876612809419,-35.5051038547557,371
2641.503500846,0.130695950986194,125.814211414899,-14.7311451512971,372
2736.29941456803,0.1060410141853,94.0482698603286,-16.218973252944,373
2572.92983943113,0.170279697777594,95.3256567560936,-12.0788226510162,374
2577.04253063131,0.198748648917035,91.7086521171098,-29.9414674330367,375
2519.21006811927,0.171338570719463,128.164414663006,-4.41407828717014,376
2534.69087094611,0.186685465462303,112.217345180154,-9.95950259311902,377
2621.99639215746,0.167070966479447,77.794248362524,-17.3152406685178,378
2515.92897164295,0.193508941572314,114.921436634701,-8.84698435521035,379
2534.97692432694,0.17879533690651,128.891501142451,-9.97694669481997,380
2438.25360764481,0.22702175553493,122.36337409794,-11.9757614776996,381
2581.53896376501,0.171457613375156,114.105950629665,-15.8421076683295,382
2643.09108138297,0.149792144935721,96.0349999213577,-16.9461054250364,383
2496.4448204675,0.19609500474337,116.628421479873,-13.1786078105665,384
2651.32142172806,0.131634191956476,154.966171916944,-17.5379486194804,385
2566.30516164489,0.158715998633537,120.050439667554,-3.52333140376038,386
2641.92897131398,0.145288562799983,70.3335232115624,-9.66733144674569,387
2613.4125077755,0.177379641325366,90.5213809538018,-22.8202437620846,388
2558.85150175733,0.190453789458348,167.347954288761,-30.126857665922,389
2552.05315957672,0.20203054624336,77.2282200287873,-26.6181302876452,390
2565.03775921895,0.201011550466704,82.6161542220943,-24.197825407935,391
2630.9950414817,0.148986364722454,75.0304472193857,-8.57296796048821,392
2595.39653915632,0.142089323374764,108.605966186842,6.94548281879225,393
2681.54920183539,0.0998847103150186,107.059392718515,2.48510374928736,394
2554.20639519536,0.212878770975133,37.3536759262412,-23.8478079481171,395
2640.62172755977,0.143667842545816,140.386696492014,-19.6077080252008,396
2603.52534490217,0.134010433931201,184.909322962508,-19.3375247834652,397
2611.6985325636,0.172945558874505,136.074354176584,-25.5853289833678,398
2385.20811842469,0.236926285134461,114.067656106058,-8.64255519823033,399
2601.89145223012,0.157613959836183,95.9439408796793,-3.33534858861396,400
2545.61187804098,0.161047265691241,140.166718400841,-2.50487006006837,401
2652.78123139023,0.138746855954872,111.108470252165,-15.5244254280614,402
2761.9098909857,0.113720116126234,87.5420011441447,-15.5845700824034,403
2675.08498030787,0.117294446347479,94.3873852523599,-3.69939212924406,404
2501.9139296921,0.191303478880632,129.419970616793,-9.30829475573944,405
2591.39585291786,0.122905818304066,109.213625012347,7.28521204062182,406
2420.74555777987,0.200928782804444,133.156530315877,3.17971023243801,407
